"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","BDS_modality","subject","key_press","designation","span","answer","correct","was_correct","spanHistory","max_span","total_correct","value"
"null","digits/seven.wav","","audio-keyboard-response","10","349840","0.0-0.0-1.1-0.1-1.5-0.5","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","11","350961","0.0-0.0-1.1-0.1-1.6-0.6","auditory","InnoA03E02","null","","","","","","","","",""
"5756","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","12","356968","0.0-0.0-1.1-0.1-2.1","auditory","InnoA03E02","13","BDS-RESPONSE","4","1,7,8,4","1,7,8,4","1","3,4,5,6,6,5,6,6,5,6,6,7","3","1",""
"","","","call-function","13","356969","0.0-0.0-1.1-0.1-3.1","auditory","InnoA03E02","","","","","","","","","",""
"1269","<p>Test 3 von 12</p>","0","html-button-response","14","358238","0.0-0.0-1.2-0.2-0.2","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","15","359538","0.0-0.0-1.2-0.2-1.7-0.7","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","16","360577","0.0-0.0-1.2-0.2-1.8-0.8","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","17","361697","0.0-0.0-1.2-0.2-1.9-0.9","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","18","362768","0.0-0.0-1.2-0.2-1.10-0.10","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","19","363648","0.0-0.0-1.2-0.2-1.11-0.11","auditory","InnoA03E02","null","","","","","","","","",""
"8454","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","20","372353","0.0-0.0-1.2-0.2-2.2","auditory","InnoA03E02","13","BDS-RESPONSE","5","8,7,1,5,2","8,7,1,5,2","1","3,4,5,6,6,5,6,6,5,6,6,7","4","2",""
"","","","call-function","21","372354","0.0-0.0-1.2-0.2-3.2","auditory","InnoA03E02","","","","","","","","","",""
"1152","<p>Test 4 von 12</p>","0","html-button-response","22","373506","0.0-0.0-1.3-0.3-0.3","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/six.wav","","audio-keyboard-response","23","374803","0.0-0.0-1.3-0.3-1.12-0.12","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","24","375731","0.0-0.0-1.3-0.3-1.13-0.13","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","25","376779","0.0-0.0-1.3-0.3-1.14-0.14","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","26","377781","0.0-0.0-1.3-0.3-1.15-0.15","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","27","378852","0.0-0.0-1.3-0.3-1.16-0.16","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/four.wav","","audio-keyboard-response","28","379862","0.0-0.0-1.3-0.3-1.17-0.17","auditory","InnoA03E02","null","","","","","","","","",""
"11357","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","29","391470","0.0-0.0-1.3-0.3-2.3","auditory","InnoA03E02","13","BDS-RESPONSE","6","4,7,3,9,6","4,7,3,2,9,6","0","3,4,5,6,6,5,6,6,5,6,6,7","5","3",""
"","","","call-function","30","391470","0.0-0.0-1.3-0.3-3.3","auditory","InnoA03E02","","","","","","","","","",""
"1169","<p>Test 5 von 12</p>","0","html-button-response","31","392639","0.0-0.0-1.4-0.4-0.4","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","32","393960","0.0-0.0-1.4-0.4-1.18-0.18","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","33","395080","0.0-0.0-1.4-0.4-1.19-0.19","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","34","396128","0.0-0.0-1.4-0.4-1.20-0.20","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","35","397057","0.0-0.0-1.4-0.4-1.21-0.21","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","36","398096","0.0-0.0-1.4-0.4-1.22-0.22","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","37","399097","0.0-0.0-1.4-0.4-1.23-0.23","auditory","InnoA03E02","null","","","","","","","","",""
"14491","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","38","413840","0.0-0.0-1.4-0.4-2.4","auditory","InnoA03E02","13","BDS-RESPONSE","6","3,5,9,1,7","3,5,9,2,1,7","0","3,4,5,6,6,5,6,6,5,6,6,7","5","3",""
"","","","call-function","39","413840","0.0-0.0-1.4-0.4-3.4","auditory","InnoA03E02","","","","","","","","","",""
"1121","<p>Test 6 von 12</p>","0","html-button-response","40","414961","0.0-0.0-1.5-0.5-0.5","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","41","416260","0.0-0.0-1.5-0.5-1.24-0.24","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","42","417262","0.0-0.0-1.5-0.5-1.25-0.25","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/four.wav","","audio-keyboard-response","43","418272","0.0-0.0-1.5-0.5-1.26-0.26","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","44","419343","0.0-0.0-1.5-0.5-1.27-0.27","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/six.wav","","audio-keyboard-response","45","420390","0.0-0.0-1.5-0.5-1.28-0.28","auditory","InnoA03E02","null","","","","","","","","",""
"7852","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","46","428493","0.0-0.0-1.5-0.5-2.5","auditory","InnoA03E02","13","BDS-RESPONSE","5","6,7,4,3,2","6,7,4,3,2","1","3,4,5,6,6,5,6,6,5,6,6,7","5","3",""
"","","","call-function","47","428493","0.0-0.0-1.5-0.5-3.5","auditory","InnoA03E02","","","","","","","","","",""
"1470","<p>Test 7 von 12</p>","0","html-button-response","48","429963","0.0-0.0-1.6-0.6-0.6","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","49","431252","0.0-0.0-1.6-0.6-1.29-0.29","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","50","432181","0.0-0.0-1.6-0.6-1.30-0.30","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","51","433301","0.0-0.0-1.6-0.6-1.31-0.31","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","52","434372","0.0-0.0-1.6-0.6-1.32-0.32","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","53","435252","0.0-0.0-1.6-0.6-1.33-0.33","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","54","436253","0.0-0.0-1.6-0.6-1.34-0.34","auditory","InnoA03E02","null","","","","","","","","",""
"12266","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","55","448770","0.0-0.0-1.6-0.6-2.6","auditory","InnoA03E02","13","BDS-RESPONSE","6","3,8,7,9,5","3,8,7,1,9,5","0","3,4,5,6,6,5,6,6,5,6,6,7","5","4",""
"","","","call-function","56","448770","0.0-0.0-1.6-0.6-3.6","auditory","InnoA03E02","","","","","","","","","",""
"5002","<p>Test 8 von 12</p>","0","html-button-response","57","453772","0.0-0.0-1.7-0.7-0.7","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","58","454952","0.0-0.0-1.7-0.7-1.35-0.35","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","59","455831","0.0-0.0-1.7-0.7-1.36-0.36","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","60","456879","0.0-0.0-1.7-0.7-1.37-0.37","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","61","457880","0.0-0.0-1.7-0.7-1.38-0.38","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","62","458919","0.0-0.0-1.7-0.7-1.39-0.39","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","63","459990","0.0-0.0-1.7-0.7-1.40-0.40","auditory","InnoA03E02","null","","","","","","","","",""
"29337","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","64","489578","0.0-0.0-1.7-0.7-2.7","auditory","InnoA03E02","13","BDS-RESPONSE","6","7,3,8,5,9","7,5,3,2,8,9","0","3,4,5,6,6,5,6,6,5,6,6,7","5","4",""
"","","","call-function","65","489578","0.0-0.0-1.7-0.7-3.7","auditory","InnoA03E02","","","","","","","","","",""
"1267","<p>Test 9 von 12</p>","0","html-button-response","66","490846","0.0-0.0-1.8-0.8-0.8","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/eight.wav","","audio-keyboard-response","67","491977","0.0-0.0-1.8-0.8-1.41-0.41","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","68","492978","0.0-0.0-1.8-0.8-1.42-0.42","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","69","494026","0.0-0.0-1.8-0.8-1.43-0.43","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/four.wav","","audio-keyboard-response","70","495036","0.0-0.0-1.8-0.8-1.44-0.44","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","71","496075","0.0-0.0-1.8-0.8-1.45-0.45","auditory","InnoA03E02","null","","","","","","","","",""
"7908","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","72","504235","0.0-0.0-1.8-0.8-2.8","auditory","InnoA03E02","13","BDS-RESPONSE","5","5,4,2,3,8","5,4,2,3,8","1","3,4,5,6,6,5,6,6,5,6,6,7","5","4",""
"","","","call-function","73","504235","0.0-0.0-1.8-0.8-3.8","auditory","InnoA03E02","","","","","","","","","",""
"7960","<p>Test 10 von 12</p>","0","html-button-response","74","512196","0.0-0.0-1.9-0.9-0.9","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/one.wav","","audio-keyboard-response","75","513566","0.0-0.0-1.9-0.9-1.46-0.46","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","76","514568","0.0-0.0-1.9-0.9-1.47-0.47","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","77","515496","0.0-0.0-1.9-0.9-1.48-0.48","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","78","516568","0.0-0.0-1.9-0.9-1.49-0.49","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/two.wav","","audio-keyboard-response","79","517615","0.0-0.0-1.9-0.9-1.50-0.50","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/six.wav","","audio-keyboard-response","80","518663","0.0-0.0-1.9-0.9-1.51-0.51","auditory","InnoA03E02","null","","","","","","","","",""
"22593","<div class = numbox><p>Wie lauteten die Zahlen <b>in umgekehrter Reihenfolge</b>?<br> Antwort mit Enter-Taste best&auml;tigen.</p><button id = button_1 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>1</div></div></button><button id = button_2 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>2</div></div></button><button id = button_3 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>3</div></div></button><button id = button_4 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>4</div></div></button><button id = button_5 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>5</div></div></button><button id = button_6 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>6</div></div></button><button id = button_7 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>7</div></div></button><button id = button_8 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>8</div></div></button><button id = button_9 class = ""square num-button"" onclick = ""recordClick(this)""><div class = content><div class = numbers>9</div></div></button><button class = clear_button id = ""ClearButton"" onclick = ""clearResponse()"">L&ouml;schen</button><p><u><b>Ihre Antwort:</b></u></p><div id=echoed_txt style=""font-size: 30px; color:blue;""><b></b></div></div>","","html-keyboard-response","81","541507","0.0-0.0-1.9-0.9-2.9","auditory","InnoA03E02","13","BDS-RESPONSE","6","6,2,7,3,9,1","6,2,7,9,3,1","0","3,4,5,6,6,5,6,6,5,6,6,7","5","5",""
"","","","call-function","82","541507","0.0-0.0-1.9-0.9-3.9","auditory","InnoA03E02","","","","","","","","","",""
"1175","<p>Test 11 von 12</p>","0","html-button-response","83","542683","0.0-0.0-1.10-0.10-0.10","auditory","InnoA03E02","","","","","","","","","",""
"null","digits/seven.wav","","audio-keyboard-response","84","544006","0.0-0.0-1.10-0.10-1.52-0.52","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/nine.wav","","audio-keyboard-response","85","544935","0.0-0.0-1.10-0.10-1.53-0.53","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/five.wav","","audio-keyboard-response","86","545974","0.0-0.0-1.10-0.10-1.54-0.54","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/three.wav","","audio-keyboard-response","87","546975","0.0-0.0-1.10-0.10-1.55-0.55","auditory","InnoA03E02","null","","","","","","","","",""
"null","digits/four.wav","","audio-keyboard-response","88","547985","0.0-0.0-1.10-0.10-1.56-0.56","auditory","InnoA03E02","null","","","","","","","","",""
